,age,country,gender
9128,21,USA,m
9129,30.0,USA,m
9130,42,USA,f
9131,28,USA,f
9132,42.0,USA,f
9133,27.0,USA,f
9134,24,USA,f
9135,23.0,USA,f
9136,30,USA,m
9137,21,USA,m
9138,24.0,USA,f
9139,23,USA,f
9140,37.0,USA,f
9141,48.0,USA,f
9142,24,USA,m
9143,29.0,USA,f
9144,43.0,USA,m
9145,50.0,USA,f
9146,28,IND,m
9147,32,USA,m
9148,58,USA,f
9149,22,USA,m
9150,32.0,,m
9151,28,ASM,m
9152,28.0,USA,m
9153,23,USA,f
9154,23.0,USA,m
9155,27,USA,f
9156,55,USA,f
9157,25,USA,f
9158,27,USA,f
9159,23,USA,m
9160,20.0,USA,f
9161,33,USA,f
9162,24.0,USA,m
9163,25.0,USA,m
9164,42.0,USA,f
9165,33.0,USA,f
9166,23.0,USA,f
9167,33,USA,f
9168,26,USA,f
9169,27,USA,m
9170,32.0,USA,f
9171,34.0,GBR,f
9172,25.0,USA,f
9173,20,IND,f
9174,29,USA,m
9175,34,USA,f
9176,36.0,USA,m
9177,36.0,USA,f
9178,31,USA,f
9179,38.0,USA,f
9180,30.0,USA,m
9181,51.0,USA,f
9182,25,USA,f
9183,27,USA,f
9184,26.0,USA,m
9185,21,USA,m
9186,27.0,IND,m
9187,31,USA,f
9188,20.0,USA,m
9189,30,USA,f
9190,30.0,USA,f
9191,27,USA,f
9192,26,USA,f
9193,58,USA,m
9194,39.0,USA,m
9195,34.0,USA,f
9196,38,USA,f
9197,29,USA,m
9198,18.0,USA,f
9199,26,USA,m
9200,28.0,USA,m
9201,24,USA,f
9202,34,USA,f
9203,33.0,USA,f
9204,24,USA,m
9205,40.0,USA,f
9206,37.0,USA,f
9207,22,USA,m
9208,27.0,IND,m
9209,20,IND,m
9210,23.0,USA,f
9211,22,USA,f
9212,55.0,BEL,f
9213,38,USA,f
9214,48,USA,f
9215,21.0,USA,m
9216,20,USA,f
9217,27.0,USA,m
9218,30,USA,m
9219,40.0,USA,f
9220,36.0,USA,m
9221,29.0,USA,m
9222,23.0,USA,f
9223,50.0,USA,f
9224,24,USA,o
9225,25,IND,f
9226,32.0,USA,f
9227,31,USA,f
9228,52.0,USA,m
9229,31,USA,m
9230,53,,f
9231,23,USA,f
9232,19.0,USA,m
9233,37,IND,m
9234,22,USA,f
9235,31.0,USA,f
9236,22.0,USA,f
9237,31,USA,m
9238,27.0,USA,m
9239,25,USA,m
9240,48.0,USA,f
9241,39.0,VEN,m
9242,36.0,USA,m
9243,38.0,USA,o
9244,33,USA,f
9245,25,USA,m
9246,30,USA,m
9247,26.0,USA,m
9248,23.0,USA,f
9249,55.0,USA,f
9250,22.0,USA,f
9251,25.0,USA,m
9252,32.0,USA,m
9253,34,USA,m
9254,57.0,USA,m
9255,60.0,USA,f
9256,23.0,USA,f
9257,30,USA,m
9258,38.0,USA,m
9259,33.0,USA,m
9260,54,USA,f
9261,,USA,f
9262,31,USA,m
9263,20,USA,f
9264,21,USA,m
9265,43.0,USA,f
9266,33,USA,f
9267,23,USA,f
9268,24,IND,m
9269,30.0,USA,m
9270,27.0,USA,m
9271,55,USA,f
9272,30,PRI,m
9273,36,USA,m
9274,29.0,USA,f
9275,30,USA,f
9276,27,USA,m
9277,27.0,USA,f
9278,33.0,CAN,m
9279,45.0,USA,f
9280,26.0,USA,f
9281,26.0,USA,f
9282,32,USA,m
9283,28.0,USA,m
9284,30,USA,f
9285,32.0,USA,f
9286,32.0,USA,m
9287,26,USA,m
9288,21,USA,f
9289,38,USA,f
9290,19,USA,m
9291,34.0,USA,f
9292,28,IND,f
9293,33,USA,f
9294,59,USA,m
9295,24.0,USA,f
9296,44.0,USA,m
9297,29,USA,f
9298,24,USA,f
9299,50.0,USA,f
9300,65,USA,f
9301,29,USA,m
9302,49.0,USA,f
9303,30.0,USA,m
9304,26.0,USA,f
9305,39.0,USA,f
9306,33.0,USA,m
9307,34,USA,f
9308,28,HKG,m
9309,58.0,USA,m
9310,29,USA,f
9311,26,USA,f
9312,25.0,USA,f
9313,29.0,USA,f
9314,21.0,USA,m
9315,19,USA,f
9316,35.0,USA,f
9317,23,USA,f
9318,44,USA,m
9319,36.0,USA,m
9320,20.0,USA,m
9321,24.0,IND,m
9322,32.0,USA,f
9323,22,USA,f
9324,39,USA,f
9325,51,USA,f
9326,36,IND,m
9327,24.0,USA,f
9328,24.0,USA,f
9329,26.0,USA,m
9330,25.0,USA,m
9331,27,USA,m
9332,36,USA,f
9333,35.0,USA,f
9334,34.0,USA,f
9335,54.0,USA,m
9336,29.0,USA,f
9337,24,USA,f
9338,21.0,USA,f
9339,62,USA,f
9340,27,USA,m
9341,39,,f
9342,21,USA,f
9343,26.0,IND,m
9344,68.0,USA,f
9345,28.0,USA,f
9346,47.0,USA,f
9347,33.0,USA,f
9348,19,USA,m
9349,19.0,USA,m
9350,28.0,USA,f
9351,42,USA,f
9352,30,,f
9353,31,USA,f
9354,31,USA,m
9355,30.0,USA,f
9356,26.0,USA,m
9357,60.0,USA,f
9358,24,MKD,m
9359,67,USA,f
9360,33.0,USA,f
9361,32,USA,m
9362,28.0,USA,m
9363,31,USA,f
9364,35,USA,f
9365,32.0,USA,m
9366,23,USA,m
9367,47.0,USA,m
9368,21.0,IND,m
9369,26,USA,f
9370,18.0,USA,m
9371,27.0,USA,f
9372,26,USA,f
9373,28.0,USA,m
9374,31,USA,f
9375,42,USA,f
9376,26,USA,m
9377,23,USA,f
9378,43.0,CAN,m
9379,32,USA,f
9380,29,USA,m
9381,38.0,IND,m
9382,31,USA,m
9383,46.0,USA,f
9384,28.0,USA,f
9385,25,USA,f
9386,28.0,USA,f
9387,26,USA,f
9388,31.0,USA,m
9389,23.0,USA,m
9390,36.0,JAM,f
9391,38.0,USA,f
9392,40,BEL,f
9393,31.0,USA,m
9394,34,USA,m
9395,40,USA,m
9396,49,USA,f
9397,23.0,USA,m
9398,32,USA,f
9399,30.0,USA,f
9400,25,USA,f
9401,25.0,USA,f
9402,36,USA,f
9403,54.0,USA,m
9404,34,USA,f
9405,34.0,USA,m
9406,27.0,USA,f
9407,31.0,USA,m
9408,26.0,USA,m
9409,32.0,USA,f
9410,39.0,USA,m
9411,18.0,USA,m
9412,32,USA,m
9413,30.0,USA,f
9414,36,USA,m
9415,18,USA,f
9416,42,PRT,f
9417,28.0,USA,f
9418,38.0,USA,f
9419,36.0,USA,o
9420,37,USA,m
9421,28.0,USA,f
9422,25.0,USA,m
9423,25.0,USA,f
9424,24.0,USA,f
9425,29.0,USA,f
9426,26,IND,m
9427,39.0,USA,f
9428,30.0,USA,m
9429,18,GBR,m
9430,28,USA,f
9431,37.0,USA,f
9432,32.0,USA,f
9433,27.0,USA,m
9434,61,USA,f
9435,28.0,USA,m
9436,40.0,IRL,m
9437,41.0,USA,m
9438,50.0,USA,f
9439,31,USA,f
9440,40,USA,f
9441,19.0,FIN,m
9442,18.0,USA,m
9443,26.0,MUS,m
9444,68.0,USA,f
9445,24,USA,f
9446,25,USA,m
9447,32.0,USA,m
9448,27,USA,m
9449,25.0,USA,f
9450,29,IND,m
9451,32.0,USA,f
9452,30,USA,f
9453,24.0,USA,m
9454,29,USA,f
9455,61,USA,f
9456,24.0,USA,f
9457,23,USA,f
9458,27,USA,f
9459,24,USA,f
9460,40,USA,m
9461,20.0,USA,f
9462,36.0,USA,f
9463,28.0,USA,m
9464,38.0,USA,m
9465,33.0,USA,m
9466,25,USA,m
9467,31.0,USA,m
9468,38.0,USA,f
9469,25,USA,m
9470,37,USA,m
9471,31,USA,f
9472,32.0,USA,f
9473,54.0,THA,f
9474,24,BRA,m
9475,27,USA,m
9476,30.0,USA,f
9477,23,IND,m
9478,29,USA,f
9479,24,USA,m
9480,21,USA,m
9481,29.0,USA,f
9482,29,USA,f
9483,58,USA,f
9484,36,USA,f
9485,63,USA,m
9486,35.0,USA,m
9487,29.0,USA,f
9488,30,USA,f
9489,33.0,USA,f
9490,26,USA,f
9491,36.0,USA,f
9492,38.0,USA,m
9493,32.0,USA,m
9494,32,USA,f
9495,25,MYS,f
9496,26.0,USA,m
9497,49.0,USA,m
9498,22,USA,m
9499,30,USA,f
9500,27,USA,m
9501,44,USA,f
9502,27,USA,f
9503,62,USA,m
9504,28,USA,m
9505,54.0,ZAF,m
9506,37,USA,f
9507,25,USA,m
9508,26.0,USA,m
9509,33.0,USA,m
9510,25.0,USA,f
9511,23,USA,f
9512,25,USA,f
9513,34.0,USA,m
9514,35,USA,f
9515,28,,f
9516,24,USA,f
9517,21.0,USA,m
9518,36,USA,m
9519,23.0,IND,m
9520,35.0,,f
9521,33,USA,f
9522,40,USA,f
9523,36,USA,f
9524,18.0,USA,f
9525,36.0,USA,f
9526,30,USA,m
9527,29.0,USA,m
9528,21.0,GBR,m
9529,49,USA,f
9530,25.0,USA,m
9531,25.0,USA,m
9532,34.0,USA,m
9533,35,USA,f
9534,33.0,USA,m
9535,23.0,PHL,m
9536,32.0,USA,f
9537,38.0,USA,f
9538,40.0,USA,f
9539,33.0,USA,f
9540,24.0,USA,f
9541,39,USA,m
9542,23,USA,f
9543,40,USA,f
9544,25.0,USA,m
9545,29,USA,f
9546,21,USA,f
9547,19.0,USA,m
9548,37,USA,f
9549,20,USA,f
9550,29.0,USA,f
9551,28,USA,f
9552,26.0,USA,f
9553,47,USA,f
9554,30,USA,f
9555,34.0,USA,f
9556,31,USA,f
9557,39,USA,m
9558,36,USA,f
9559,26,USA,f
9560,19,USA,m
9561,33,USA,f
9562,30,USA,f
9563,29.0,USA,f
9564,26.0,USA,m
9565,29,USA,f
9566,53,USA,f
9567,52,USA,m
9568,23,CAN,m
9569,31.0,USA,f
9570,21.0,USA,f
9571,23.0,USA,f
9572,35.0,USA,f
9573,43.0,USA,f
9574,22,USA,f
9575,52.0,USA,f
9576,28.0,USA,m
9577,42.0,USA,m
9578,25,USA,f
9579,26.0,MEX,m
9580,56,GBR,f
9581,48.0,USA,f
9582,31.0,USA,m
9583,29.0,USA,m
9584,25.0,USA,m
9585,19.0,USA,m
9586,37.0,USA,f
9587,24,USA,f
9588,23.0,USA,m
9589,24,USA,f
9590,55.0,USA,m
9591,46.0,USA,f
9592,43,USA,f
9593,34,USA,m
9594,46.0,USA,f
9595,57,USA,m
9596,30,USA,f
9597,62,USA,f
9598,31,USA,f
9599,22,USA,f
9600,43.0,USA,f
9601,36,USA,f
9602,35.0,IND,m
9603,21.0,USA,m
9604,53.0,USA,f
9605,37,USA,f
9606,26.0,USA,f
9607,35,,f
9608,39,USA,f
9609,58.0,USA,f
9610,29,USA,f
9611,30.0,USA,m
9612,30,IND,m
9613,32.0,IND,m
9614,37.0,USA,f
9615,32,USA,f
9616,38,,f
9617,23.0,USA,f
9618,31.0,USA,m
9619,40,USA,f
9620,29,AUS,m
9621,53.0,USA,f
9622,30,USA,m
9623,24.0,IND,m
9624,23,USA,m
9625,31,USA,m
9626,26.0,USA,m
9627,31,,f
9628,34,USA,m
9629,26.0,USA,f
9630,22,GBR,f
9631,34,USA,m
9632,25,USA,m
9633,24,USA,f
9634,39,USA,f
9635,30.0,USA,f
9636,35.0,USA,f
9637,19.0,USA,m
9638,29,USA,f
9639,20.0,USA,m
9640,31.0,USA,f
9641,23,USA,m
9642,28,USA,f
9643,34.0,USA,m
9644,25.0,USA,f
9645,22,USA,f
9646,34.0,USA,f
9647,52,USA,f
9648,37,USA,m
9649,34,USA,m
9650,20,USA,f
9651,38,USA,f
9652,56,USA,f
9653,31,USA,f
9654,37,USA,f
9655,19.0,USA,m
9656,33.0,USA,m
9657,30,USA,f
9658,26.0,USA,m
9659,65.0,USA,f
9660,44.0,USA,f
9661,22,USA,m
9662,33,USA,f
9663,43,USA,f
9664,38.0,USA,m
9665,35.0,USA,m
9666,29,USA,f
9667,21.0,USA,m
9668,32,IND,m
9669,33.0,IND,f
9670,22,USA,f
9671,27,USA,f
9672,26.0,USA,m
9673,27.0,USA,f
9674,26.0,USA,m
9675,29.0,USA,m
9676,41.0,USA,f
9677,37,USA,f
9678,27.0,USA,f
9679,55.0,USA,f
9680,27,CAN,m
9681,37.0,USA,m
9682,28,USA,f
9683,23,USA,m
9684,42.0,CAN,m
9685,32,USA,f
9686,18.0,PHL,m
9687,24,USA,f
9688,29.0,USA,m
9689,28.0,USA,f
9690,19,ITA,m
9691,34,USA,f
9692,28,USA,f
9693,25.0,USA,f
9694,56,USA,f
9695,26,USA,f
9696,33,IND,m
9697,49.0,USA,f
9698,20.0,USA,m
9699,21.0,USA,f
9700,33,USA,m
9701,37,USA,m
9702,26,USA,m
9703,18.0,USA,m
9704,30.0,USA,m
9705,27,USA,f
9706,31.0,IND,f
9707,31,USA,m
9708,50,USA,m
9709,33.0,USA,m
9710,35.0,USA,f
9711,29,USA,f
9712,23.0,IND,m
9713,27,USA,f
9714,22.0,USA,f
9715,31,USA,f
9716,33.0,USA,f
9717,33,USA,f
9718,29.0,USA,f
9719,37,USA,f
9720,23.0,USA,f
9721,29,IND,m
9722,52,USA,f
9723,32.0,USA,m
9724,25.0,USA,f
9725,54,USA,m
9726,28,TUN,m
9727,23.0,USA,f
9728,38,USA,f
9729,23,USA,f
9730,4,USA,f
9731,47,USA,f
9732,57,USA,f
9733,,,
9734,33,IND,m
9735,22,USA,m
9736,34,USA,f
9737,28.0,ZAF,m
9738,37,USA,m
9739,27.0,USA,m
9740,29,USA,f
9741,23.0,USA,m
9742,29,USA,m
9743,25.0,USA,m
9744,46,USA,m
9745,25.0,USA,m
9746,24,USA,f
9747,41,USA,f
9748,29.0,USA,m
9749,54,NIC,m
9750,23,USA,f
9751,26,USA,m
9752,64,IND,m
9753,29.0,IND,f
9754,53.0,USA,f
9755,30.0,USA,m
9756,24,USA,f
9757,25.0,USA,f
9758,32,USA,m
9759,22,USA,f
9760,23.0,USA,f
9761,26,USA,f
9762,38,USA,f
9763,32.0,IND,f
9764,60yrs,USA,f
9765,32,USA,f
9766,20.0,USA,f
9767,28,USA,m
9768,21,USA,f
9769,34.0,USA,m
9770,28.0,USA,f
9771,25,USA,f
9772,30.0,USA,m
9773,63,USA,m
9774,35,USA,f
9775,34,USA,f
9776,32.0,USA,f
9777,25.0,IND,m
9778,44.0,USA,f
9779,37.0,USA,f
9780,48,USA,f
9781,24,USA,f
9782,38,USA,m
9783,28.0,USA,f
9784,30.0,USA,m
9785,29,USA,f
9786,18.0,USA,f
9787,23,JAM,f
9788,31.0,USA,m
9789,30,USA,m
9790,40.0,USA,m
9791,35,USA,f
9792,29.0,USA,m
9793,27,USA,m
9794,24,USA,f
9795,63,USA,f
9796,39,USA,m
9797,46,USA,m
9798,25,USA,f
9799,24.0,USA,m
9800,26,USA,m
9801,34,USA,m
9802,25,USA,f
9803,34,USA,f
9804,24,USA,f
9805,31.0,USA,m
9806,29,USA,m
9807,31.0,USA,m
9808,25,USA,m
9809,48,USA,m
9810,34,USA,f
9811,57,USA,f
9812,65.0,USA,f
9813,30,USA,m
9814,40,USA,m
9815,31.0,USA,m
9816,21,USA,f
9817,37,USA,m
9818,35,,m
9819,27.0,USA,m
9820,,USA,m
9821,47,USA,m
9822,20.0,USA,m
9823,21.0,USA,f
9824,31,USA,m
9825,20.0,USA,f
9826,23.0,USA,f
9827,36,USA,f
9828,44.0,USA,f
9829,28,IND,f
9830,27.0,USA,f
9831,40.0,USA,f
9832,38,USA,f
9833,24,IND,m
9834,34.0,USA,f
9835,26.0,USA,m
9836,25.0,USA,m
9837,34,USA,m
9838,48,USA,f
9839,31,USA,m
9840,22.0,USA,f
9841,18,USA,m
9842,32,USA,m
9843,29.0,USA,f
9844,22.0,USA,f
9845,39,USA,m
9846,30,USA,o
9847,44.0,IND,f
9848,38,USA,o
9849,29,USA,m
9850,35.0,USA,f
9851,48.0,USA,f
9852,33,USA,f
9853,25.0,USA,f
9854,45,USA,m
9855,41,USA,m
9856,33,USA,m
9857,32,USA,f
9858,26,USA,m
9859,35,USA,f
9860,25,USA,f
9861,25,USA,m
9862,24.0,USA,m
9863,28.0,USA,f
9864,32,USA,f
9865,25,USA,m
9866,44.0,USA,f
9867,25,USA,f
9868,27.0,USA,f
9869,29.0,USA,f
9870,25,USA,m
9871,21.0,USA,f
9872,29.0,USA,m
9873,37.0,USA,f
9874,27.0,USA,m
9875,28.0,IND,m
9876,37,USA,m
9877,27.0,USA,f
9878,31.0,USA,m
9879,35.0,USA,m
9880,24,USA,m
9881,21.0,USA,f
9882,35,USA,m
9883,41,USA,f
9884,20,DEU,m
9885,25,USA,f
9886,19,USA,f
9887,24.0,USA,f
9888,29.0,USA,f
9889,40,USA,m
9890,50,USA,m
9891,23.0,USA,f
9892,42,USA,f
9893,29,USA,f
9894,31.0,USA,f
9895,35,USA,m
9896,30.0,CAN,m
9897,34.0,USA,f
9898,26,USA,f
9899,22.0,USA,o
9900,3,GBR,f
9901,21.0,USA,f
9902,26,USA,f
9903,22.0,USA,f
9904,2.0,USA,f
9905,33,IND,f
9906,30,USA,f
9907,44.0,USA,f
9908,27,USA,f
9909,38.0,USA,f
9910,25,USA,f
9911,26,USA,m
9912,23,USA,f
9913,20,USA,m
9914,22.0,USA,f
9915,45,USA,f
9916,39.0,USA,f
9917,23.0,USA,f
9918,28,USA,m
9919,20,USA,o
9920,27.0,USA,f
9921,35,SUR,f
9922,45,USA,m
9923,31.0,USA,f
9924,25,USA,m
9925,34.0,USA,f
9926,28.0,USA,m
9927,31.0,USA,f
9928,33.0,USA,f
9929,22,USA,f
9930,35.0,USA,f
9931,28.0,USA,f
9932,23.0,USA,o
9933,25.0,USA,f
9934,24.0,USA,f
9935,28.0,USA,f
9936,29,USA,m
9937,25,IND,m
9938,26.0,USA,f
9939,22.0,USA,f
9940,43,USA,f
9941,28.0,USA,f
9942,30.0,USA,f
9943,54,USA,f
9944,22.0,USA,f
9945,31.0,USA,f
9946,35,COL,m
9947,57,USA,f
9948,34,USA,m
9949,24,USA,m
9950,45.0,USA,f
9951,26,USA,f
9952,40,USA,m
9953,36,USA,f
9954,26,USA,m
9955,34.0,USA,m
9956,50,USA,f
9957,29.0,USA,m
9958,26,USA,m
9959,23.0,,f
9960,30,USA,m
9961,37,USA,m
9962,23.0,USA,o
9963,31.0,USA,m
9964,25,USA,f
9965,24,USA,m
9966,54,USA,f
9967,28,EST,m
9968,29,USA,m
9969,50,USA,m
9970,34.0,USA,f
9971,52,USA,f
9972,26,USA,f
9973,28.0,ARE,f
9974,20,USA,m
9975,33.0,USA,f
9976,22.0,USA,f
9977,36.0,USA,m
9978,26,USA,m
9979,37,USA,f
9980,26,USA,m
9981,27.0,CAN,f
9982,34.0,CAN,m
9983,38,USA,m
9984,32,USA,f
9985,29,USA,f
9986,27.0,IND,m
9987,36,USA,f
9988,26.0,USA,f
9989,28.0,USA,m
9990,49,USA,f
9991,64,USA,f
9992,21.0,USA,m
9993,23,USA,f
9994,23.0,USA,m
9995,70,USA,f
9996,42.0,USA,o
9997,25.0,USA,m
9998,33,USA,m
9999,23,USA,f
10000,24.0,USA,f
10001,26,CAN,m
10002,26.0,USA,f
10003,26,USA,f
10004,35,USA,f
10005,28,USA,m
10006,34,USA,m
10007,44,USA,f
10008,28,USA,m
10009,39,USA,m
10010,29.0,IND,m
10011,40.0,USA,f
10012,20,USA,m
10013,23,USA,f
10014,29,USA,m
10015,23,USA,m
10016,49.0,,f
10017,30.0,USA,f
10018,60.0,GBR,f
10019,19.0,USA,f
10020,22.0,USA,m
10021,20,USA,m
10022,27,USA,m
10023,55,USA,f
10024,29,USA,f
10025,25.0,USA,f
10026,35.0,USA,f
10027,23,USA,f
10028,23,USA,f
10029,27.0,USA,f
10030,26,USA,m
10031,33.0,USA,f
10032,53.0,USA,f
10033,32,IND,m
10034,47,USA,f
10035,40,USA,m
10036,21,USA,m
10037,25.0,USA,f
10038,25,USA,f
10039,27.0,USA,f
10040,58.0,IND,f
10041,30.0,USA,f
10042,33.0,USA,f
10043,48,USA,f
10044,39.0,USA,m
10045,35.0,USA,f
10046,23,USA,f
10047,24.0,USA,f
10048,30.0,USA,f
10049,47.0,USA,f
10050,52.0,USA,f
10051,32,USA,m
10052,18.0,USA,f
10053,26.0,USA,m
10054,37,USA,m
10055,32.0,USA,m
10056,35.0,USA,m
10057,19,USA,m
10058,33.0,USA,m
10059,22.0,USA,m
10060,26.0,USA,f
10061,33,USA,f
10062,34.0,USA,m
10063,19,USA,f
10064,53.0,USA,f
10065,26,MEX,f
10066,35.0,USA,f
10067,22.0,IND,m
10068,25,USA,f
10069,31.0,USA,m
10070,52,USA,f
10071,31.0,USA,f
10072,28,USA,f
10073,29,USA,f
10074,27.0,USA,m
10075,,IND,m
10076,30,USA,f
10077,29.0,USA,f
10078,27.0,USA,m
10079,39,USA,m
10080,26,USA,m
10081,34,USA,m
10082,28,USA,f
10083,24.0,USA,m
10084,24,USA,f
10085,42.0,USA,m
10086,30,USA,m
10087,24.0,USA,m
10088,21,SLV,f
10089,32.0,GBR,f
10090,29.0,USA,f
10091,23.0,MLT,m
10092,29,USA,m
10093,21.0,USA,m
10094,37.0,USA,f
10095,34.0,USA,f
10096,43,USA,f
10097,33.0,USA,f
10098,22,USA,f
10099,26,USA,f
10100,36,USA,
10101,45,USA,m
10102,30.0,USA,f
10103,56.0,USA,m
10104,19.0,USA,f
10105,29.0,USA,f
10106,20.0,USA,f
10107,35.0,USA,m
10108,48.0,USA,f
10109,32.0,USA,f
10110,78.0,USA,m
10111,23.0,USA,f
10112,33,USA,f
10113,28.0,USA,m
10114,50,USA,f
10115,20.0,USA,f
10116,31.0,USA,f
10117,36.0,USA,f
10118,43.0,USA,m
10119,21.0,MAR,m
10120,44.0,USA,f
10121,36.0,USA,f
10122,60,IND,f
10123,34,USA,m
10124,20.0,USA,f
10125,25,IND,m
10126,41.0,USA,f
10127,26.0,IND,m
10128,40,USA,f
10129,32.0,USA,m
10130,61.0,USA,f
10131,23.0,USA,m
10132,35,USA,f
10133,38,ROU,m
10134,38.0,USA,f
10135,29.0,USA,f
10136,37,USA,f
10137,39.0,GBR,m
10138,22,USA,f
10139,25.0,USA,m
10140,22.0,USA,m
10141,23.0,USA,m
10142,25.0,USA,m
10143,24.0,USA,m
10144,25,USA,f
10145,25,USA,f
10146,31,USA,m
10147,39.0,USA,f
10148,55,USA,f
10149,65,USA,f
10150,21.0,USA,m
10151,29.0,USA,f
10152,63.0,USA,f
10153,48.0,USA,f
10154,25,USA,f
10155,57,,f
10156,33,USA,f
10157,26.0,USA,m
10158,29,USA,m
10159,23,USA,f
10160,33,USA,f
10161,20.0,USA,f
10162,22,USA,m
10163,28,USA,m
10164,21.0,USA,f
10165,40.0,IND,m
10166,70.0,USA,f
10167,63,USA,f
10168,30.0,USA,
10169,36.0,USA,f
10170,62.0,USA,f
10171,24,USA,f
10172,39,USA,f
10173,25,USA,f
10174,73.0,,m
10175,45.0,USA,f
10176,36.0,USA,f
10177,28.0,USA,m
10178,28,USA,f
10179,21,USA,m
10180,28,USA,m
10181,28.0,USA,f
10182,21.0,USA,m
10183,38,CAN,f
10184,35,USA,m
10185,53,USA,f
10186,41.0,GBR,f
10187,34.0,USA,m
10188,64,USA,f
10189,38.0,USA,f
10190,24.0,USA,m
10191,19,USA,m
10192,49,USA,f
10193,28.0,USA,m
10194,25,IND,f
10195,21,USA,f
10196,35.0,USA,f
10197,45.0,USA,f
10198,53,USA,f
10199,27.0,USA,f
10200,34,USA,m
10201,38.0,USA,m
10202,29,USA,m
10203,28.0,USA,m
10204,34.0,USA,m
10205,59,USA,f
10206,21.0,USA,f
10207,31.0,USA,m
10208,36,USA,f
10209,38.0,USA,m
10210,50,USA,f
10211,30,USA,f
10212,27.0,USA,f
10213,35.0,USA,f
10214,22.0,AFG,f
10215,28,USA,f
10216,34.0,VEN,m
10217,60,USA,f
10218,28.0,USA,f
10219,18,USA,m
10220,21.0,USA,f
10221,23,USA,f
10222,39,USA,m
10223,29.0,USA,m
10224,24,USA,m
10225,31.0,USA,f
10226,22.0,MEX,m
10227,30.0,USA,f
10228,28.0,USA,f
10229,35,CYP,f
10230,51.0,USA,m
10231,28.0,USA,m
10232,28.0,USA,m
10233,49.0,USA,f
10234,24,USA,f
10235,24.0,USA,m
10236,27,USA,f
10237,28.0,USA,f
10238,28,USA,m
10239,28,USA,f
10240,21.0,USA,f
10241,27,USA,m
10242,37,USA,f
10243,26,USA,m
10244,26.0,USA,m
10245,48,IND,m
10246,35,IND,f
10247,33,NPL,m
10248,22.0,USA,m
10249,30.0,USA,f
10250,30,USA,f
10251,21.0,USA,f
10252,32.0,USA,m
10253,25.0,USA,f
10254,31.0,USA,f
10255,27,USA,f
10256,22.0,USA,m
10257,29.0,USA,m
10258,28.0,USA,m
10259,26.0,USA,m
10260,64,USA,f
10261,33,USA,m
10262,33.0,USA,f
10263,28.0,USA,m
10264,52,USA,f
10265,23.0,USA,m
10266,35.0,USA,f
10267,28,USA,f
10268,38,USA,f
10269,34,USA,f
10270,31.0,USA,f
10271,23.0,USA,f
10272,65.0,VEN,m
10273,28,USA,f
10274,23.0,USA,m
10275,51,USA,m
10276,28,USA,f
10277,22.0,USA,m
10278,28.0,USA,f
10279,45,USA,m
10280,25,PHL,f
10281,30.0,USA,f
10282,37.0,USA,m
10283,36.0,USA,f
10284,32,USA,f
10285,27.0,USA,m
10286,39.0,USA,m
10287,35.0,USA,f
10288,20,USA,m
10289,23,USA,m
10290,21,USA,m
10291,34.0,USA,f
10292,27,USA,m
10293,39,USA,f
10294,34,USA,m
10295,21.0,USA,f
10296,40,USA,f
10297,24.0,USA,m
10298,41.0,USA,m
10299,51,USA,f
10300,31,USA,m
10301,36,USA,f
10302,42,USA,f
10303,27,USA,f
10304,54,IND,m
10305,38.0,USA,f
10306,36,USA,f
10307,51,USA,f
10308,49.0,USA,f
10309,25.0,USA,m
10310,29,USA,f
10311,22,USA,m
10312,23,USA,f
10313,41,USA,m
10314,31.0,USA,m
10315,19.0,USA,f
10316,25,USA,m
10317,29,USA,f
10318,46,USA,f
10319,28.0,USA,f
10320,27,USA,f
10321,41.0,USA,f
10322,25,USA,m
10323,50.0,USA,f
10324,46,USA,f
10325,25.0,USA,f
10326,27.0,USA,f
10327,30,USA,m
10328,26,USA,f
10329,32,USA,f
10330,33.0,USA,m
10331,22,USA,m
10332,26,USA,f
10333,28,USA,f
10334,25,USA,f
10335,33,USA,f
10336,27,IND,f
10337,32.0,USA,m
10338,26,USA,f
10339,20.0,USA,f
10340,31.0,USA,f
10341,39,USA,m
10342,33.0,USA,m
10343,24.0,USA,f
10344,35,USA,m
10345,22.0,USA,m
10346,29,USA,m
10347,32.0,USA,f
10348,27.0,USA,m
10349,25.0,USA,m
10350,34.0,USA,f
10351,30,USA,f
10352,33,USA,m
10353,39,IND,f
10354,26.0,IND,f
10355,30,USA,f
10356,30,USA,m
10357,28,USA,f
10358,39.0,USA,f
10359,34.0,USA,m
10360,23.0,USA,f
10361,27,USA,m
10362,25,USA,m
10363,22.0,PHL,m
10364,60.0,USA,m
10365,22.0,USA,f
10366,32.0,USA,m
10367,59.0,USA,f
10368,20,USA,f
10369,49,USA,f
10370,29,USA,f
10371,24,USA,f
10372,34.0,USA,m
10373,44,USA,m
10374,38,IND,m
10375,30.0,USA,m
10376,60,USA,f
10377,29.0,USA,m
10378,42.0,USA,f
10379,35,IND,m
10380,47.0,USA,f
10381,36.0,USA,m
10382,29.0,USA,f
10383,30,USA,f
10384,25.0,USA,f
10385,28.0,IND,m
10386,26,USA,f
10387,44,USA,f
10388,33.0,USA,f
10389,33.0,USA,f
10390,23.0,IND,m
10391,42,USA,f
10392,26.0,USA,m
10393,29,USA,f
10394,35.0,USA,m
10395,54.0,USA,m
10396,27,USA,f
10397,28.0,USA,m
